id,semantic_groups,name
FBcv:0000382,DISO,non-suppressor of variegation
ENSEMBL:ENSFCAG00000000050,ORTH,ENSEMBL:ENSFCAG00000000050
MGI:2676637,ORTH,H2-M11
MP:0004726,DISO,abnormal nasal capsule morphology
ZFIN:ZDB-GENE-060503-692,ORTH,si:ch211-234p6.5
WormBase:WBGene00018089,ORTH,F36D4.4
UBERON:0001890,ANAT,forebrain
ZP:0102471,DISO,"actin-based cell projection peridermal cell decreased size, abnormal"
FBcv:0000450,DISO,abnormal developmental rate
FlyBase:FBgn0286784,ORTH,TER94
ZFIN:ZDB-GENE-030131-2974,ORTH,mtor
WBPhenotype:0001973,DISO,germ cell compartment size variant
MP:0008965,DISO,increased basal metabolism
HP:0011990,DISO,Abnormality of neutrophil physiology
ENSEMBL:ENSFCAG00000015218,ORTH,ENSEMBL:ENSFCAG00000015218
ENSEMBL:ENSACAG00000013643,ORTH,ENSEMBL:ENSACAG00000013643
HP:0005109,DISO,Abnormality of the Achilles tendon
ENSEMBL:ENSCAFG00000010836,ORTH,CENPE
MP:0009258,DISO,abnormal thymocyte apoptosis
MGI:107384,ORTH,Dnm1
ENSEMBL:ENSXETG00000036913,ORTH,PFN1
RGD:1565411,ORTH,Prpf40b
ENSEMBL:ENSPTRG00000005224,ORTH,ENSEMBL:ENSPTRG00000005224
WBPhenotype:0001999,DISO,conflicting sensory integration variant
MP:0000074,DISO,abnormal neurocranium morphology
ENSEMBL:ENSECAG00000040461,ORTH,ENSEMBL:ENSECAG00000040461
MP:0011396,DISO,abnormal sleep behavior
ENSEMBL:ENSPTRG00000041932,ORTH,ENSEMBL:ENSPTRG00000041932
ENSEMBL:ENSGALG00000020747,ORTH,MBD4
ENSEMBL:ENSMMUG00000007400,ORTH,ENSEMBL:ENSMMUG00000007400
ZP:0011947,DISO,"vasculature malformed, abnormal"
ENSEMBL:ENSMODG00000017540,ORTH,ENSEMBL:ENSMODG00000017540
ZP:0002774,DISO,"head flattened, abnormal"
WormBase:WBGene00001230,ORTH,eif-3.G
ZP:0002161,DISO,"ethmoid cartilage hypoplastic, abnormal"
ENSEMBL:ENSBTAG00000002563,ORTH,ENSEMBL:ENSBTAG00000002563
Xenbase:XB-GENE-6455973,ORTH,ubl4a
GO:0005829,PHYS,cytosol
ENSEMBL:ENSMODG00000015173,ORTH,ENSEMBL:ENSMODG00000015173
dictyBase:DDB_G0283939,GENO,DDB0185762
ENSEMBL:ENSCAFG00000005538,ORTH,A0A5F4D9K9
ENSEMBL:ENSMMUG00000018353,ORTH,ENSEMBL:ENSMMUG00000018353
MP:0009289,DISO,decreased epididymal fat pad weight
ZP:0012680,DISO,"female organism increased female fertility, abnormal"
FBcv:0000434,DISO,abnormal neurophysiology
HP:0032388,DISO,Periventricular nodular heterotopia
RGD:70991,ORTH,Flot1
HP:0012639,DISO,Abnormal nervous system morphology
HP:0100547,DISO,Abnormality of forebrain morphology
Coriell:GM04196,GENO,NIGMS-GM04196
ZP:0006331,DISO,"cell cycle process arrested, abnormal"
ZP:0104640,DISO,"mitochondrion skeletal muscle malformed, abnormal"
MP:0008415,DISO,abnormal neurite morphology
MGI:1201690,ORTH,Map6
ZP:0106023,DISO,"neural crest cell pharyngeal arch disorganized, abnormal"
EFO:0007014,GENO,3-hydroxypropylmercapturic acid measurement
ZP:0013137,DISO,"cell division process quality, abnormal"
ENSEMBL:ENSOANG00000003043,ORTH,ENSEMBL:ENSOANG00000003043
ENSEMBL:ENSSSCG00000027053,ORTH,PACSIN1
HP:0005576,DISO,Tubulointerstitial fibrosis
ENSEMBL:ENSGALG00000039830,ORTH,DHX30
ENSEMBL:ENSBTAG00000001489,ORTH,ENSEMBL:ENSBTAG00000001489
ZP:0001794,DISO,"intestine decreased size, abnormal"
ZP:0103239,DISO,"cytoplasm pronephric tubule decreased amount, abnormal"
ZP:0010288,DISO,"posterior intestine neoplastic, abnormal"
ENSEMBL:ENSMODG00000039032,ORTH,ENSEMBL:ENSMODG00000039032
ENSEMBL:ENSPTRG00000033764,ORTH,ENSEMBL:ENSPTRG00000033764
ENSEMBL:ENSBTAG00000005441,ORTH,ENSEMBL:ENSBTAG00000005441
ZP:0006622,DISO,"whole organism semi-viable, abnormal"
WormBase:WBGene00006583,ORTH,tnc-2
ZFIN:ZDB-GENE-040822-18,ORTH,cdc26
MP:0008182,DISO,decreased marginal zone B cell number
HGNC:9558,GENE,PSMD13
RGD:61813,ORTH,Ftl1
Xenbase:XB-GENE-993962,ORTH,hnrnpm
EFO:0004574,GENO,total cholesterol measurement
ENSEMBL:ENSSSCG00000004969,ORTH,KIF23
PomBase:SPBC1734.11,GENO,mas5
MGI:4129208,ORTH,Zdhhc17<Gt(RRJ233)Byg>
HP:0100716,DISO,Self-injurious behavior
MP:0002875,DISO,decreased erythrocyte cell number
ZP:0012015,DISO,"skeletal muscle myofibril skeletal muscle cell broken, abnormal"
FlyBase:FBgn0262112,ORTH,sro
ZP:0005998,DISO,"photoreceptor outer segment eye photoreceptor cell morphology, abnormal"
WBPhenotype:0000199,DISO,male tail sensory ray development variant
ZP:0000032,DISO,"brain quality, abnormal"
HP:0000234,DISO,Abnormality of the head
HP:0002999,DISO,Patellar dislocation
ZP:0019939,DISO,"hindbrain increased distribution, abnormal"
ZP:0137229,DISO,"synapse CaP motoneuron decreased size, abnormal"
ZP:0000450,DISO,"blood circulation arrested, abnormal"
MGI:3045266,ORTH,Fan1
ENSEMBL:ENSECAG00000016097,ORTH,ENSEMBL:ENSECAG00000016097
dictyBase:DDB_G0293752,GENO,psmD2
SGD:S000000534,ORTH,BIK1
ENSEMBL:ENSFCAG00000036119,ORTH,ENSEMBL:ENSFCAG00000036119
Xenbase:XB-GENE-1217476,ORTH,zmat2
ENSEMBL:ENSECAG00000011662,ORTH,ENSEMBL:ENSECAG00000011662
FlyBase:FBgn0050441,ORTH,IFT20
MP:0001258,DISO,decreased body length
FlyBase:FBgn0041188,ORTH,Atx2
ENSEMBL:ENSSSCG00000005935,ORTH,AGO2
ENSEMBL:ENSPTRG00000021882,ORTH,ENSEMBL:ENSPTRG00000021882
ENSEMBL:ENSECAG00000024092,ORTH,ENSEMBL:ENSECAG00000024092
HGNC:19022,GENE,HSPA12A
ENSEMBL:ENSCAFG00000023133,ORTH,ENSEMBL:ENSCAFG00000023133
MP:0002169,DISO,no abnormal phenotype detected
MGI:3723505,ORTH,Tg(HD)63Aron [involves: C57BL/6 * SJL]
HP:0012368,DISO,Flat face
MP:0008265,DISO,abnormal hippocampus CA2 region morphology
MP:0013918,DISO,abnormal endolymphatic sac topology
ENSEMBL:ENSPTRG00000013415,ORTH,ENSEMBL:ENSPTRG00000013415
MP:0031023,DISO,decreased susceptibility to Riboviria infection induced morbidity/mortality
ZFIN:ZDB-GENE-131030-1,ORTH,rab35a
FlyBase:FBal0293482,ORTH,htt[HMS02845]
SGD:S000000517,ORTH,GBP2
HP:0012286,DISO,Abnormal hypothalamus morphology
ENSEMBL:ENSBTAG00000018036,ORTH,ENSEMBL:ENSBTAG00000018036
ENSEMBL:ENSECAG00000038427,ORTH,ENSEMBL:ENSECAG00000038427
ZP:0008390,DISO,"cell retinal neural layer aggregated, abnormal"
ENSEMBL:ENSPTRG00000029753,ORTH,ENSEMBL:ENSPTRG00000029753
ZP:0000473,DISO,"whole organism decreased length, abnormal"
dictyBase:DDB_G0293558,GENO,pabpc1A
RGD:71024,ORTH,Actr3
dbSNP:rs553060882,GENO,rs553060882-A
ENSEMBL:ENSFCAG00000008968,ORTH,ENSEMBL:ENSFCAG00000008968
HP:0100851,DISO,Abnormal emotion/affect behavior
ZFIN:ZDB-GENE-100316-4,ORTH,psme4b
ENSEMBL:ENSFCAG00000028355,ORTH,ENSEMBL:ENSFCAG00000028355
ENSEMBL:ENSFCAG00000029885,ORTH,ENSEMBL:ENSFCAG00000029885
MP:0001674,DISO,abnormal germ layer development
MP:0004859,DISO,abnormal synaptic plasticity
HP:0002633,DISO,Vasculitis
ZP:0006327,DISO,"caudal fin multiple, abnormal"
WormBase:WBGene00022401,ORTH,Y97E10AR.6
ENSEMBL:ENSFCAG00000011336,ORTH,ENSEMBL:ENSFCAG00000011336
ENSEMBL:ENSBTAG00000020116,ORTH,JSP.1
ENSEMBL:ENSFCAG00000037021,ORTH,ENSEMBL:ENSFCAG00000037021
ENSEMBL:ENSMODG00000015317,ORTH,ENSEMBL:ENSMODG00000015317
MGI:103251,ORTH,Acly
MP:0011775,DISO,rectal atresia
ENSEMBL:ENSACAG00000014684,ORTH,ENSEMBL:ENSACAG00000014684
MP:0010856,DISO,dilated respiratory conducting tubes
ZP:0000870,DISO,"ossification disrupted, abnormal"
WBPhenotype:0000505,DISO,male ray morphology variant
SGD:S000003272,ORTH,KSS1
FlyBase:FBgn0031975,ORTH,Tg
MP:0001982,DISO,decreased chemically-elicited antinociception
dictyBase:DDB_G0282993,GENO,sodC
ENSEMBL:ENSFCAG00000012293,ORTH,ENSEMBL:ENSFCAG00000012293
MP:0006379,DISO,abnormal spermatocyte morphology
MONARCH:APO_0000149APO_0000004,GENO,protein/peptide accumulation:increased
Coriell:GM04868,GENO,NIGMS-GM04868
Coriell:GM04217,GENO,NIGMS-GM04217
ZP:0000638,DISO,"post-vent region curved ventral, abnormal"
RGD:1311390,ORTH,Rfxank
MP:0001107,DISO,decreased Schwann cell number
ENSEMBL:ENSACAG00000017899,ORTH,ENSEMBL:ENSACAG00000017899
WBPhenotype:0000541,DISO,cord commissures fail to reach target
MP:0000575,DISO,increased foot pad pigmentation
HP:0000365,DISO,Hearing impairment
MP:0008463,DISO,abnormal peripheral lymph node morphology
ENSEMBL:ENSACAG00000028873,ORTH,ENSEMBL:ENSACAG00000028873
MGI:1922813,ORTH,Dnali1
ENSEMBL:ENSMMUG00000003624,ORTH,ENSEMBL:ENSMMUG00000003624
dictyBase:DDB_G0288707,GENO,DDB0188064
MP:0009425,DISO,increased soleus weight
MP:0001491,DISO,unresponsive to tactile stimuli
dictyBase:DDB_G0289193,GENO,H2Av2
HP:0001972,DISO,Macrocytic anemia
ENSEMBL:ENSSSCG00000012123,ORTH,ENSEMBL:ENSSSCG00000012123
ENSEMBL:ENSRNOG00000029732,ORTH,A0A0G2K3I6
ENSEMBL:ENSMODG00000013418,ORTH,ENSEMBL:ENSMODG00000013418
MONARCH:APO_0000081APO_0000004,GENO,killer toxin resistance:increased
ENSEMBL:ENSPTRG00000007076,ORTH,ENSEMBL:ENSPTRG00000007076
SGD:S000005986,ORTH,VPS28
ENSEMBL:ENSMMUG00000001194,ORTH,ENSEMBL:ENSMMUG00000001194
MP:0002972,DISO,abnormal cardiac muscle contractility
MP:0004622,DISO,sacral vertebral fusion
ENSEMBL:ENSRNOG00000050630,ORTH,M0R660
ENSEMBL:ENSSSCG00000017206,ORTH,ENSEMBL:ENSSSCG00000017206
ENSEMBL:ENSECAG00000002263,ORTH,ENSEMBL:ENSECAG00000002263
EnsemblGenome:AT1G10450,ORTH,EnsemblGenome:AT1G10450
EFO:0004736,GENO,aspartate aminotransferase measurement
ENSEMBL:ENSFCAG00000003902,ORTH,ENSEMBL:ENSFCAG00000003902
WBPhenotype:0001315,DISO,electrophysiology phenotype
ENSEMBL:ENSACAG00000007820,ORTH,ENSEMBL:ENSACAG00000007820
MGI:1201685,ORTH,Ctbp1
EnsemblGenome:AT4G09720,ORTH,EnsemblGenome:AT4G09720
ENSEMBL:ENSPTRG00000041261,ORTH,ENSEMBL:ENSPTRG00000041261
ENSEMBL:ENSMODG00000006206,ORTH,ENSEMBL:ENSMODG00000006206
ENSEMBL:ENSGALG00000030164,ORTH,A0A1D5PDA1
MP:0008934,DISO,absent choroid plexus
ZP:0000345,DISO,"photoreceptor cell epiphysis increased amount, abnormal"
ZP:0003228,DISO,"axon forebrain disorganized, abnormal"
HP:0012638,DISO,Abnormal nervous system physiology
WormBase:WBGene00011474,ORTH,aldo-1
MP:0002655,DISO,abnormal keratinocyte morphology
ENSEMBL:ENSBTAG00000004887,ORTH,DCTN1
MP:0000647,DISO,abnormal sebaceous gland morphology
MGI:5304801,ORTH,Tg(Prnp-HTT*82Q)52Caro [involves: C3H * C57BL/6]
ENSEMBL:ENSMMUG00000017846,ORTH,ENSEMBL:ENSMMUG00000017846
ZP:0000545,DISO,"granulocyte differentiation decreased occurrence, abnormal"
ENSEMBL:ENSBTAG00000032087,ORTH,ENSEMBL:ENSBTAG00000032087
HP:0100490,DISO,Camptodactyly of finger
WBPhenotype:0001036,DISO,sterile F1
HP:0000092,DISO,Renal tubular atrophy
ENSEMBL:ENSPTRG00000042716,ORTH,ENSEMBL:ENSPTRG00000042716
HGNC:3280,GENE,EIF3B
MONARCH:APO_0000074APO_0000004,GENO,autophagy:increased
ZP:0018336,DISO,"glossopharyngeal ganglion decreased size, abnormal"
ZP:0006173,DISO,"double-strand break repair via homologous recombination decreased frequency, abnormal"
ENSEMBL:ENSCAFG00000001644,ORTH,FAM71F1
FlyBase:FBgn0035793,ORTH,CG7546
PomBase:SPCC1739.12,GENO,ppe1
ZFIN:ZDB-GENE-060312-12,ORTH,casp6b.2
HP:0005537,DISO,Decreased mean platelet volume
ENSEMBL:ENSMMUG00000007524,ORTH,ENSEMBL:ENSMMUG00000007524
ENSEMBL:ENSFCAG00000045185,ORTH,ENSEMBL:ENSFCAG00000045185
MP:0001602,DISO,impaired myelopoiesis
MONARCH:APO_0000277APO_0000117,GENO,prion loss:normal
ENSEMBL:ENSPTRG00000023062,ORTH,ENSEMBL:ENSPTRG00000023062
WormBase:WBGene00009113,ORTH,maph-1.2
MP:0006262,DISO,increased testis tumor incidence
ENSEMBL:ENSSSCG00000005590,ORTH,ENSEMBL:ENSSSCG00000005590
ZP:0000581,DISO,"cranium edematous, abnormal"
MP:0011207,DISO,absent ectoplacental cavity
WBPhenotype:0001351,DISO,protein phosphorylation reduced
MP:0004937,DISO,dilated heart
MP:0003111,DISO,abnormal cell nucleus morphology
ENSEMBL:ENSOANG00000009766,ORTH,ENSEMBL:ENSOANG00000009766
ENSEMBL:ENSMODG00000003423,ORTH,ENSEMBL:ENSMODG00000003423
HP:0005403,DISO,T lymphocytopenia
Xenbase:XB-GENE-992753,ORTH,ficd
ZFIN:ZDB-FISH-170608-17,ORTH,<zf696Tg>/<?>; <zf703Tg>/<?> [unspecified background]
WBPhenotype:0000140,DISO,stress induced arrest variant
Coriell:GM04288,GENO,NIGMS-GM04288
MONARCH:APO_0000110APO_0000117,GENO,competitive fitness:normal
ENSEMBL:ENSOANG00000008715,ORTH,ENSEMBL:ENSOANG00000008715
MONARCH:APO_0000028APO_0000004,GENO,invasive growth:increased
ZP:0011457,DISO,"larval locomotory behavior increased rate, abnormal"
Xenbase:XB-GENE-1005572,ORTH,psmd13
MP:0009550,DISO,increased urinary bladder carcinoma incidence
WBPhenotype:0002199,DISO,neuron calcium transient levels variant
ENSEMBL:ENSPTRG00000017931,ORTH,ENSEMBL:ENSPTRG00000017931
HP:0002905,DISO,Hyperphosphatemia
ENSEMBL:ENSMODG00000044679,ORTH,ENSEMBL:ENSMODG00000044679
WormBase:WBGene00010888,ORTH,dlc-2
ZP:0100205,DISO,"retina increased occurrence Notch signaling pathway, abnormal"
FlyBase:FBgn0037447,ORTH,Neurochondrin
WBPhenotype:0001018,DISO,cytokinesis variant emb
Xenbase:XB-GENE-971842,ORTH,usp14
HP:0032759,DISO,Focal sensory seizure with vestibular features
HP:0000193,DISO,Bifid uvula
WBPhenotype:0002106,DISO,early endosome localization variant
HP:0012432,DISO,Chronic fatigue
HP:0011097,DISO,Epileptic spasm
HP:0010663,DISO,Abnormality of thalamus morphology
ENSEMBL:ENSOANG00000010187,ORTH,ENSEMBL:ENSOANG00000010187
MP:0003156,DISO,abnormal leukocyte migration
WBPhenotype:0000243,DISO,engulfment failure by killer cell
ENSEMBL:ENSCAFG00000010910,ORTH,FEZ1
ENSEMBL:ENSFCAG00000004825,ORTH,ENSEMBL:ENSFCAG00000004825
ENSEMBL:ENSPTRG00000014033,ORTH,ENSEMBL:ENSPTRG00000014033
HP:0025032,DISO,Abnormality of digestive system physiology
dictyBase:DDB_G0289541,GENO,vasp
ZP:0004555,DISO,"optic tectum structure, abnormal"
MP:0010890,DISO,decreased alveolar lamellar body number
ENSEMBL:ENSACAG00000004779,ORTH,ENSEMBL:ENSACAG00000004779
ENSEMBL:ENSCAFG00000016648,ORTH,MTOR
WBPhenotype:0000694,DISO,hermaphrodite sterile
MGI:1098230,ORTH,Cenpe
ENSEMBL:ENSCAFG00000006455,ORTH,ENSEMBL:ENSCAFG00000006455
ENSEMBL:ENSGALG00000010490,ORTH,DPYSL4
ENSEMBL:ENSPTRG00000014706,ORTH,ENSEMBL:ENSPTRG00000014706
MP:0001392,DISO,abnormal locomotor behavior
SGD:S000004339,ORTH,KAP95
HP:0009916,DISO,Anisocoria
WBPhenotype:0000270,DISO,pleiotropic defects severe early emb
WormBase:WBGene00013270,ORTH,Y57A10A.31
MP:0009415,DISO,skeletal muscle degeneration
MONARCH:APO_0000096APO_0000003,GENO,nutrient utilization:decreased
ENSEMBL:ENSOANG00000014970,ORTH,ENSEMBL:ENSOANG00000014970
EFO:0004765,GENO,visceral adipose tissue measurement
ENSEMBL:ENSCAFG00000028759,ORTH,ENSEMBL:ENSCAFG00000028759
WormBase:WBGene00004465,ORTH,rpn-9
ENSEMBL:ENSOANG00000013115,ORTH,ENSEMBL:ENSOANG00000013115
HP:0000965,DISO,Cutis marmorata
MP:0002804,DISO,abnormal motor learning
FlyBase:FBgn0051354,ORTH,Hsp70Bbb
ZFIN:ZDB-GENE-110401-3,ORTH,mgrn1b
ENSEMBL:ENSBTAG00000017894,ORTH,ENSEMBL:ENSBTAG00000017894
HP:0004373,DISO,Focal dystonia
MONARCH:APO_0000081APO_0000003,GENO,killer toxin resistance:decreased
WBPhenotype:0002122,DISO,persistence of paternal mitochondria
HP:0009890,DISO,High anterior hairline
HP:0011224,DISO,Ablepharon
dictyBase:DDB_G0279667,GENO,H2AX
ENSEMBL:ENSECAG00000037704,ORTH,ENSEMBL:ENSECAG00000037704
ENSEMBL:ENSACAG00000003991,ORTH,ENSEMBL:ENSACAG00000003991
MP:0013940,DISO,abnormal plasmablast number
dbSNP:rs1313766,GENO,rs1313766-C
MP:0004188,DISO,delayed embryo turning
ENSEMBL:ENSFCAG00000013189,ORTH,ENSEMBL:ENSFCAG00000013189
ZP:0100106,DISO,"actin-based cell projection peridermal cell decreased length, abnormal"
ENSEMBL:ENSGALG00000031720,ORTH,ENSEMBL:ENSGALG00000031720
ENSEMBL:ENSOANG00000006680,ORTH,ENSEMBL:ENSOANG00000006680
ZP:0000390,DISO,"vasculature development disrupted, abnormal"
HP:0000650,DISO,Abnormal amplitude of pattern reversal visual evoked potentials
ZP:0000338,DISO,"Wnt-activated signaling pathway involved in forebrain neuron fate commitment disrupted, abnormal"
WormBase:WBGene00002363,ORTH,let-92
ENSEMBL:ENSMODG00000025428,ORTH,ENSEMBL:ENSMODG00000025428
GO:0005776,PHYS,autophagosome
ENSEMBL:ENSOANG00000004000,ORTH,ENSEMBL:ENSOANG00000004000
WBPhenotype:0000281,DISO,male sex muscle development variant
MONARCH:APO_0000269APO_0000246,GENO,cell cycle progression through the G1/S phase transition:increased rate
RGD:61804,ORTH,Map6
ENSEMBL:ENSBTAG00000046468,ORTH,ENSEMBL:ENSBTAG00000046468
HP:0005133,DISO,Right ventricular dilatation
ENSEMBL:ENSSSCG00000033526,ORTH,ENSEMBL:ENSSSCG00000033526
ZP:0101816,DISO,"neuromuscular junction ventral root structure, abnormal"
FlyBase:FBgn0262716,ORTH,Arp3
ZP:0000041,DISO,"pharyngeal arch 3-7 skeleton quality, abnormal"
ENSEMBL:ENSBTAG00000046633,ORTH,A0A3Q1MM35
ENSEMBL:ENSBTAG00000038103,ORTH,DPPA4
WormBase:WBGene00000793,ORTH,crh-1
MP:0009940,DISO,abnormal hippocampus pyramidal cell morphology
RGD:1305283,ORTH,Cmc1
ENSEMBL:ENSECAG00000010347,ORTH,ENSEMBL:ENSECAG00000010347
HP:0000358,DISO,Posteriorly rotated ears
MP:0003253,DISO,dilated bile duct
ZP:0000652,DISO,"eye decreased diameter, abnormal"
ENSEMBL:ENSECAG00000033995,ORTH,ENSEMBL:ENSECAG00000033995
ENSEMBL:ENSMODG00000020974,ORTH,ENSEMBL:ENSMODG00000020974
ENSEMBL:ENSMMUG00000010767,ORTH,ENSEMBL:ENSMMUG00000010767
ENSEMBL:ENSACAG00000000769,ORTH,ENSEMBL:ENSACAG00000000769
RGD:621081,ORTH,Tgm2
WormBase:WBGene00020707,ORTH,wago-10
ENSEMBL:ENSECAG00000019052,ORTH,ENSEMBL:ENSECAG00000019052
ZP:0101903,DISO,"facial nerve motor nucleus rhombomere 4 increased volume, abnormal"
WBPhenotype:0002213,DISO,kinase activity reduced
MP:0004247,DISO,small pancreas
ENSEMBL:ENSSSCG00000008881,ORTH,RAPGEF2
WormBase:WBGene00008885,ORTH,F16C3.1
ENSEMBL:ENSRNOG00000059545,ORTH,A0A0G2JYG9
ENSEMBL:ENSPTRG00000005705,ORTH,ENSEMBL:ENSPTRG00000005705
PomBase:SPAC20G8.10c,GENO,atg6
MP:0012099,DISO,decreased spongiotrophoblast size
ENSEMBL:ENSMMUG00000010433,ORTH,ENSEMBL:ENSMMUG00000010433
MP:0002823,DISO,abnormal rib development
WBPhenotype:0002590,DISO,linker cell detached
ENSEMBL:ENSECAG00000025122,ORTH,ENSEMBL:ENSECAG00000025122
MP:0009858,DISO,abnormal cellular extravasation
MP:0001256,DISO,abnormal body length
RGD:631353,ORTH,Sharpin
ENSEMBL:ENSMMUG00000006048,ORTH,ENSEMBL:ENSMMUG00000006048
ENSEMBL:ENSBTAG00000005182,ORTH,BOLA-A
ENSEMBL:ENSMMUG00000009612,ORTH,ENSEMBL:ENSMMUG00000009612
RGD:708460,ORTH,Ppp6c
ENSEMBL:ENSCAFG00000006961,ORTH,ENSEMBL:ENSCAFG00000006961
MP:0008536,DISO,enlarged third ventricle
MP:0004901,DISO,decreased male germ cell number
EFO:0007680,GENO,gait measurement
FBcv:0000702,DISO,segment polarity phenotype
ENSEMBL:ENSSSCG00000010548,ORTH,CHUK
RGD:735127,ORTH,Psmd6
MP:0005289,DISO,increased oxygen consumption
dictyBase:DDB_G0269918,GENO,mpl1
ZP:0000568,DISO,"axis decreased length, abnormal"
MP:0001656,DISO,focal hepatic necrosis
HP:0500001,DISO,Body odor
ZP:0016188,DISO,"neuroepithelial cell apoptotic, abnormal"
ENSEMBL:ENSCAFG00000001221,ORTH,PACSIN1
ZP:0009339,DISO,"pectoral fin morphogenesis process quality, abnormal"
dictyBase:DDB_G0287391,GENO,ranbp1
WBPhenotype:0000056,DISO,late larval arrest
MP:0000346,DISO,broad head
HP:0002575,DISO,Tracheoesophageal fistula
MP:0011080,DISO,increased macrophage apoptosis
ENSEMBL:ENSMODG00000014043,ORTH,ENSEMBL:ENSMODG00000014043
ENSEMBL:ENSFCAG00000004533,ORTH,ENSEMBL:ENSFCAG00000004533
HP:0011185,DISO,EEG with focal epileptiform discharges
RGD:1309158,ORTH,Zfp655
ZP:0019549,DISO,"cleithrum decreased amount, abnormal"
ENSEMBL:ENSCAFG00000015799,ORTH,CRMP1
ENSEMBL:ENSGALG00000008677,ORTH,ENSEMBL:ENSGALG00000008677
ENSEMBL:ENSACAG00000023667,ORTH,ENSEMBL:ENSACAG00000023667
ENSEMBL:ENSGALG00000000510,ORTH,DCAF7
HP:0000540,DISO,Hypermetropia
ZP:0006126,DISO,"atrial ventricular junction remodeling disrupted, abnormal"
MONARCH:APO_0000095APO_0000004,GENO,chemical compound accumulation:increased
ENSEMBL:ENSMMUG00000001044,ORTH,ENSEMBL:ENSMMUG00000001044
HP:0004942,DISO,Aortic aneurysm
Coriell:GM04818,GENO,NIGMS-GM04818
ENSEMBL:ENSMODG00000021483,ORTH,ENSEMBL:ENSMODG00000021483
ENSEMBL:ENSOANG00000048391,ORTH,ENSEMBL:ENSOANG00000048391
ENSEMBL:ENSMODG00000017226,ORTH,ENSEMBL:ENSMODG00000017226
ENSEMBL:ENSCAFG00000003886,ORTH,ENSEMBL:ENSCAFG00000003886
HP:0012523,DISO,Oral aversion
PomBase:SPAC1805.12c,GENO,uep1
MP:0002451,DISO,abnormal macrophage physiology
WBPhenotype:0000834,DISO,E lineage variant
HP:0011190,DISO,Uni- and bilateral multifocal epileptiform discharges
WormBase:WBGene00000228,ORTH,atn-1
MONARCH:APO_0000128APO_0000003,GENO,peroxisomal transport:decreased
WormBase:WBGene00014004,ORTH,fic-1
MP:0006345,DISO,absent second pharyngeal arch
MP:0012156,DISO,rostral-caudal axis duplication
GO:0000132,PHYS,establishment of mitotic spindle orientation
SGD:S000002876,ORTH,TLG1
MGI:1345634,ORTH,Amfr
ENSEMBL:ENSBTAG00000016696,ORTH,ENSEMBL:ENSBTAG00000016696
EFO:0004682,GENO,QT interval
RGD:1561019,ORTH,Gprasp2
HP:0002187,DISO,"Intellectual disability, profound"
ENSEMBL:ENSGALG00000039533,ORTH,ENSEMBL:ENSGALG00000039533
MGI:3588211,ORTH,Magea10
WBPhenotype:0001746,DISO,tight junction defective
MP:0003827,DISO,abnormal Wolffian duct morphology
ZP:0002260,DISO,"notochord cell vacuolation decreased process quality, abnormal"
MP:0000601,DISO,small liver
dictyBase:DDB_G0272098,GENO,DDB_G0272098
PomBase:SPCC126.02c,GENO,pku70
RGD:1305005,ORTH,Lamtor5
WormBase:WBGene00009187,ORTH,F27D4.1
WormBase:WBGene00000820,ORTH,csp-2
ENSEMBL:ENSCAFG00000012049,ORTH,IPO4
HP:0010850,DISO,EEG with spike-wave complexes
MP:0001230,DISO,epidermal desquamation
MGI:96269,ORTH,Ranbp1
ENSEMBL:ENSMMUG00000002075,ORTH,ENSEMBL:ENSMMUG00000002075
ZP:0009076,DISO,"posterior region whole organism morphology, abnormal"
ZP:0001391,DISO,"whole organism wholly ventralized, abnormal"
RGD:2322065,ORTH,LOC100360491
ENSEMBL:ENSMMUG00000007309,ORTH,ENSEMBL:ENSMMUG00000007309
ENSEMBL:ENSACAG00000001088,ORTH,ENSEMBL:ENSACAG00000001088
HGNC:6769,GENE,SMAD3
MP:0010591,DISO,enlarged aortic valve
dictyBase:DDB_G0292120,GENO,cnrK
NCBIGene:110437752,GENE,tcerg1l
PomBase:SPAC19G12.06c,GENO,hta2
MONARCH:APO_0000119APO_0000003,GENO,size of nucleus:decreased
MONARCH:APO_0000082APO_0000003,GENO,osmotic stress resistance:decreased
HP:0001639,DISO,Hypertrophic cardiomyopathy
ENSEMBL:ENSMODG00000010620,ORTH,ENSEMBL:ENSMODG00000010620
ZP:0000562,DISO,"thrombocyte decreased amount, abnormal"
ZP:0001560,DISO,"whole organism broken, abnormal"
ENSEMBL:ENSCAFG00000011038,ORTH,WIPI1
ENSEMBL:ENSACAG00000003659,ORTH,ENSEMBL:ENSACAG00000003659
ENSEMBL:ENSACAG00000004790,ORTH,ENSEMBL:ENSACAG00000004790
HP:0000738,DISO,Hallucinations
ENSEMBL:ENSMODG00000010311,ORTH,ENSEMBL:ENSMODG00000010311
ZP:0002071,DISO,"lens fiber cell differentiation disrupted, abnormal"
WormBase:WBGene00004807,ORTH,skr-1
MGI:96748,ORTH,Lamp2
MONARCH:APO_0000034APO_0000117,GENO,mating efficiency:normal
NCBIGene:396254,GENE,TUBB
ZFIN:ZDB-GENE-071203-2,ORTH,ulk1b
MONARCH:APO_0000326APO_0000004,GENO,desiccation resistance:increased
ENSEMBL:ENSMMUG00000051227,ORTH,ENSEMBL:ENSMMUG00000051227
ENSEMBL:ENSACAG00000022657,ORTH,ENSEMBL:ENSACAG00000022657
